GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0021800732,173,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,148,227,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,190,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,217,153,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,194,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,32,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,64,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,207,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-211,135,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,211,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,187,192,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,246,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,50,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-187,177,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,296,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,166,204,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,318,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,235,101,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,383,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,189,185,1,1,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800732,612,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,106,262,1,0,20190126,BOS,GSW,2018-19
Shot Chart Detail,0021800745,88,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,226,132,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,51,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-25,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,263,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,41,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-177,209,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,297,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,24,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-23,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,334,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-125,234,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,437,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-177,216,1,1,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,441,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,49,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,205,152,1,0,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800745,470,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,239,7,1,0,20190128,IND,GSW,2018-19
Shot Chart Detail,0021800768,72,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,176,207,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,84,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,190,206,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,230,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,193,174,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,274,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-168,267,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,293,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-224,107,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,296,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,168,233,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,311,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,113,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,336,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,65,95,645,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,355,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,41,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,144,227,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,370,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-187,183,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,442,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-69,261,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,455,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,157,246,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,551,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,14,263,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,610,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,30,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-143,219,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,659,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,49,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,0,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,667,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,34,274,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,682,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-107,239,1,1,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800768,688,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-165,247,1,0,20190131,GSW,PHI,2018-19
Shot Chart Detail,0021800782,100,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,223,59,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,102,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,185,185,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,139,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-154,254,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,250,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,62,254,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,317,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,176,207,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,604,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,175,218,1,1,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,612,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-196,180,1,1,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,615,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-201,192,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800782,632,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,37,187,321,1,0,20190202,GSW,LAL,2018-19
Shot Chart Detail,0021800810,243,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,128,245,1,0,20190206,GSW,SAS,2018-19
Shot Chart Detail,0021800810,277,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-152,210,1,0,20190206,GSW,SAS,2018-19
Shot Chart Detail,0021800810,320,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,10,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,4,1,1,20190206,GSW,SAS,2018-19
Shot Chart Detail,0021800810,399,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,40,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,33,1,1,20190206,GSW,SAS,2018-19
Shot Chart Detail,0021800810,504,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,0,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,194,202,1,1,20190206,GSW,SAS,2018-19
Shot Chart Detail,0021800822,29,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,23,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-242,0,1,0,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800822,78,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,152,221,1,0,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800822,363,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,51,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-211,146,1,1,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800822,378,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,17,1,0,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800822,394,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,238,1,0,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800822,416,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,160,206,1,0,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800822,464,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,37,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-223,155,1,0,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800822,529,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-223,120,1,0,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800822,657,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,221,1,1,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800822,682,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,217,107,1,1,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800822,689,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,46,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,107,296,1,0,20190208,PHX,GSW,2018-19
Shot Chart Detail,0021800838,42,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,40,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,39,1,0,20190210,GSW,MIA,2018-19
Shot Chart Detail,0021800838,97,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-172,243,1,1,20190210,GSW,MIA,2018-19
Shot Chart Detail,0021800838,232,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-98,285,1,0,20190210,GSW,MIA,2018-19
Shot Chart Detail,0021800838,259,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,37,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-126,291,1,0,20190210,GSW,MIA,2018-19
Shot Chart Detail,0021800838,282,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,26,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-12,274,1,1,20190210,GSW,MIA,2018-19
Shot Chart Detail,0021800838,300,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,-3,314,1,1,20190210,GSW,MIA,2018-19
Shot Chart Detail,0021800838,358,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-167,208,1,1,20190210,GSW,MIA,2018-19
Shot Chart Detail,0021800838,454,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,155,242,1,0,20190210,GSW,MIA,2018-19
Shot Chart Detail,0021800838,479,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,53,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,12,283,1,1,20190210,GSW,MIA,2018-19
Shot Chart Detail,0021800838,489,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,90,263,1,0,20190210,GSW,MIA,2018-19
Shot Chart Detail,0021800852,21,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,15,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-129,232,1,0,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,53,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-161,200,1,0,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,118,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,224,1,0,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,252,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-169,221,1,0,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,266,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-211,148,1,0,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,284,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-223,103,1,1,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,289,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,35,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-162,195,1,1,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,306,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,155,272,1,0,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,366,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,46,268,1,1,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,421,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,151,236,1,0,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,441,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-179,211,1,0,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,598,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,206,148,1,1,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,602,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,39,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,230,1,1,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800852,645,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-165,246,1,0,20190212,GSW,UTA,2018-19
Shot Chart Detail,0021800862,22,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,33,105,321,1,0,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,51,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-108,237,1,1,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,53,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,14,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,110,227,1,0,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,119,250,1,0,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,276,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,226,1,0,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,316,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-200,137,1,1,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,338,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-161,235,1,0,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,445,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-221,90,1,1,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,460,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,78,252,1,1,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,464,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-133,230,1,1,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,484,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,24,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,8,1,0,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,576,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,55,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,28,1,0,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,600,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,116,239,1,0,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800862,640,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,57,258,1,0,20190213,POR,GSW,2018-19
Shot Chart Detail,0021800871,17,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,41,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-192,197,1,1,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,63,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,37,1,1,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,78,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-213,162,1,0,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,119,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,42,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,26,1,0,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,131,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,194,209,1,1,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,311,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,204,178,1,1,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,331,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-207,195,1,1,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,342,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,107,260,1,0,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,432,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,182,195,1,1,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,442,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,22,1,0,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,470,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-168,199,1,0,20190221,GSW,SAC,2018-19
Shot Chart Detail,0021800871,520,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,227,1,1,20190221,GSW,SAC,2018-19
